date,state,confirmed,deaths,confirmed_per_100k_inhabitants
2020-05-20,BA,11197,362,75
2020-05-20,CE,30560,1900,335
2020-05-20,DF,5271,78,175
2020-05-20,ES,8495,346,211
2020-05-20,GO,2049,78,29
2020-05-20,MA,16058,663,227
2020-05-20,MG,5286,177,25
2020-05-20,MS,693,17,25
2020-05-20,MT,1090,32,31
2020-05-20,PA,18929,1778,220
2020-05-20,PB,5838,230,145
2020-05-20,PE,22560,1834,236
2020-05-20,PI,2852,91,87
2020-05-20,PR,2656,140,23
2020-05-20,RJ,30372,3237,176
2020-05-20,RN,4060,178,116
2020-05-20,RO,2499,90,141
2020-05-20,RR,1988,64,328
2020-05-20,RS,4973,161,44
2020-05-20,SC,5499,94,77
2020-05-20,SE,4277,69,186
2020-05-20,SP,69859,5363,152
2020-05-20,TO,1976,47,126
2020-05-21,AC,3103,78,352
2020-05-21,AL,4916,262,147
2020-05-21,AM,25367,1620,612
2020-05-21,AP,5188,151,613
2020-05-21,BA,11941,376,80
2020-05-21,CE,31413,2161,344
2020-05-21,DF,5542,84,184
2020-05-21,ES,8878,363,221
2020-05-21,GO,2155,85,31
2020-05-21,MA,17212,693,243
2020-05-21,MG,5596,191,26
2020-05-21,MS,746,17,27
2020-05-21,MT,1187,34,34
2020-05-21,PA,20532,1893,239
2020-05-21,PB,6238,245,155
2020-05-21,PE,23911,1925,250
2020-05-21,PI,3074,93,94
2020-05-21,PR,2855,144,25
2020-05-21,RJ,32089,3412,186
2020-05-21,RN,4251,181,121
2020-05-21,RO,2499,90,141
2020-05-21,RR,1988,64,328
2020-05-21,RS,5473,166,48
2020-05-21,SC,5610,98,78
2020-05-21,SE,4734,76,206
2020-05-21,SP,73739,5558,161
2020-05-21,TO,2205,49,140
2020-05-22,AC,3343,80,379
2020-05-22,AL,5302,280,159
2020-05-22,AM,27038,1669,652
2020-05-22,AP,5655,157,669
2020-05-22,BA,12557,399,84
2020-05-22,CE,34573,2251,379
2020-05-22,DF,5948,90,197
2020-05-22,ES,9520,397,237
2020-05-22,GO,2344,95,33
2020-05-22,MA,18767,722,265
2020-05-22,MG,5995,201,28
2020-05-22,MS,805,17,29
2020-05-22,MT,1271,37,36
2020-05-22,PA,22697,2003,264
2020-05-22,PB,6882,248,171
2020-05-22,PE,25760,2057,270
2020-05-22,PI,3258,99,100
2020-05-22,PR,2985,149,26
2020-05-22,RJ,33589,3657,195
2020-05-22,RN,4599,184,131
2020-05-22,RO,2774,106,156
2020-05-22,RR,2296,72,379
2020-05-22,RS,5918,172,52
2020-05-22,SC,6458,100,90
2020-05-22,SE,4922,82,214
2020-05-22,SP,76871,5773,167
2020-05-22,TO,2430,51,154
2020-05-23,AC,3867,87,438
2020-05-23,AL,5630,301,169
2020-05-23,AM,28802,1744,695
2020-05-23,AP,5655,157,669
2020-05-23,BA,13000,413,87
2020-05-23,CE,35122,2308,385
2020-05-23,DF,6248,95,207
2020-05-23,ES,9918,417,247
2020-05-23,GO,2435,95,35
2020-05-23,MA,21191,754,300
2020-05-23,MG,6338,217,30
2020-05-23,MS,858,17,31
2020-05-23,MT,1363,37,39
2020-05-23,PA,24125,2150,280
2020-05-23,PB,7508,258,187
2020-05-23,PE,26786,2144,280
2020-05-23,PI,3390,107,104
2020-05-23,PR,3147,153,28
2020-05-23,RJ,34533,3905,200
2020-05-23,RN,4599,184,131
2020-05-23,RO,3109,115,175
2020-05-23,RR,2439,72,403
2020-05-23,RS,6336,176,56
2020-05-23,SC,6607,103,92
2020-05-23,SE,5131,86,223
2020-05-23,SP,80558,6045,175
2020-05-23,TO,2430,51,154
2020-05-24,AC,4160,92,472
2020-05-24,AL,6214,316,186
2020-05-24,AM,29867,1758,721
2020-05-24,AP,6353,163,751
2020-05-24,BA,13899,460,93
2020-05-24,CE,35595,2324,390
2020-05-24,DF,6638,104,220
2020-05-24,ES,10007,447,249
2020-05-24,GO,2488,95,35
2020-05-24,MA,22786,784,322
2020-05-24,MG,6668,226,31
2020-05-24,MS,1023,17,37
2020-05-24,MT,1464,40,42
2020-05-24,PA,24815,2290,288
2020-05-24,PB,7823,272,195
2020-05-24,PE,27759,2200,290
2020-05-24,PI,3550,110,108
2020-05-24,PR,3260,156,29
2020-05-24,RJ,37912,3993,220
2020-05-24,RN,4774,212,136
2020-05-24,RO,3201,121,180
2020-05-24,RR,2439,84,403
2020-05-24,RS,6470,180,57
2020-05-24,SC,6696,105,93
2020-05-24,SE,5314,93,231
2020-05-24,SP,82161,6163,179
2020-05-24,TO,2430,51,154
2020-05-25,AC,4501,97,510
2020-05-25,AL,6682,337,200
2020-05-25,AM,30282,1781,731
2020-05-25,AP,6584,168,778
2020-05-25,BA,14204,477,96
2020-05-25,CE,36185,2493,396
2020-05-25,DF,6930,114,230
2020-05-25,ES,10365,465,258
2020-05-25,GO,2515,96,36
2020-05-25,MA,24278,817,343
2020-05-25,MG,6962,230,33
2020-05-25,MS,1100,17,40
2020-05-25,MT,1594,42,46
2020-05-25,PA,27366,2431,318
2020-05-25,PB,8016,279,199
2020-05-25,PE,28366,2248,297
2020-05-25,PI,3720,119,114
2020-05-25,PR,3384,160,30
2020-05-25,RJ,39298,4105,228
2020-05-25,RN,5472,220,156
2020-05-25,RO,3268,121,184
2020-05-25,RR,2564,86,423
2020-05-25,RS,6559,197,58
2020-05-25,SC,6875,109,96
2020-05-25,SE,5448,103,237
2020-05-25,SP,83625,6220,182
2020-05-25,TO,2696,58,171
2020-05-26,AC,4781,105,542
2020-05-26,AL,7058,352,211
2020-05-26,AM,31949,1852,771
2020-05-26,AP,6967,173,824
2020-05-26,BA,14566,495,98
2020-05-26,CE,37021,2603,405
2020-05-26,DF,7210,124,239
2020-05-26,ES,10889,487,271
2020-05-26,GO,2706,104,39
2020-05-26,MA,26145,853,370
2020-05-26,MG,7516,234,36
2020-05-26,MS,1186,18,43
2020-05-26,MT,1744,43,50
2020-05-26,PA,29882,2522,347
2020-05-26,PB,8919,286,222
2020-05-26,PE,28854,2328,302
2020-05-26,PI,3966,134,121
2020-05-26,PR,3567,164,31
2020-05-26,RJ,40024,4361,232
2020-05-26,RN,5630,242,161
2020-05-26,RO,3493,133,197
2020-05-26,RR,2682,102,443
2020-05-26,RS,6785,203,60
2020-05-26,SC,7016,121,98
2020-05-26,SE,5735,116,249
2020-05-26,SP,86017,6423,187
2020-05-26,TO,2858,64,182
2020-05-27,AC,5251,113,595
2020-05-27,AL,7580,368,227
2020-05-27,AM,33508,1891,808
2020-05-27,AP,7619,183,901
2020-05-27,BA,15070,531,101
2020-05-27,CE,37275,2671,408
2020-05-27,DF,7761,133,257
2020-05-27,ES,11484,511,286
2020-05-27,GO,2906,108,41
2020-05-27,MA,27979,887,395
2020-05-27,MG,8011,240,38
2020-05-27,MS,1262,18,45
2020-05-27,MT,1909,47,55
2020-05-27,PA,31671,2605,368
2020-05-27,PB,10209,298,254
2020-05-27,PE,29919,2468,313
2020-05-27,PI,4243,138,130
2020-05-27,PR,3768,167,33
2020-05-27,RJ,42398,4605,246
2020-05-27,RN,5630,242,161
2020-05-27,RO,3862,137,217
2020-05-27,RR,2959,102,488
2020-05-27,RS,7048,209,62
2020-05-27,SC,7372,126,103
2020-05-27,SE,5912,127,257
2020-05-27,SP,89483,6712,195
2020-05-27,TO,2858,64,182
2020-05-28,AC,5600,122,635
2020-05-28,AL,8056,385,241
2020-05-28,AM,36146,1964,872
2020-05-28,AP,8152,198,964
2020-05-28,BA,15963,570,107
2020-05-28,CE,37821,2733,414
2020-05-28,DF,8300,142,275
2020-05-28,ES,12203,538,304
2020-05-28,GO,3101,115,44
2020-05-28,MA,30482,911,431
2020-05-28,MG,8686,255,41
2020-05-28,MS,1356,18,49
2020-05-28,MT,2085,54,60
2020-05-28,PA,35132,2785,408
2020-05-28,PB,11132,318,277
2020-05-28,PE,30713,2566,321
2020-05-28,PI,4503,146,138
2020-05-28,PR,4041,174,35
2020-05-28,RJ,44886,4856,260
2020-05-28,RN,6463,268,184
2020-05-28,RO,4252,142,239
2020-05-28,RR,3098,108,511
2020-05-28,RS,8234,213,72
2020-05-28,SC,8000,131,112
2020-05-28,SE,6156,135,268
2020-05-28,SP,95865,6980,209
2020-05-28,TO,3277,68,208
2020-05-29,AC,5841,135,662
2020-05-29,AL,8619,406,258
2020-05-29,AM,38909,2011,939
2020-05-29,AP,8469,207,1001
2020-05-29,BA,16917,609,114
2020-05-29,CE,38395,2859,420
2020-05-29,DF,8722,154,289
2020-05-29,ES,12903,560,321
2020-05-29,GO,3521,119,50
2020-05-29,MA,32620,932,461
2020-05-29,MG,9232,257,44
2020-05-29,MS,1418,19,51
2020-05-29,MT,2262,57,65
2020-05-29,PA,37296,2900,434
2020-05-29,PB,12011,327,299
2020-05-29,PE,32255,2669,337
2020-05-29,PI,4745,157,145
2020-05-29,PR,4300,178,38
2020-05-29,RJ,47953,5079,278
2020-05-29,RN,7402,305,211
2020-05-29,RO,4502,145,253
2020-05-29,RR,3299,110,545
2020-05-29,RS,8843,216,78
2020-05-29,SC,8530,134,119
2020-05-29,SE,6462,142,281
2020-05-29,SP,101556,7275,221
2020-05-29,TO,3611,70,230
2020-05-30,AC,6072,142,688
2020-05-30,AL,9223,424,276
2020-05-30,AM,40560,2047,979
2020-05-30,AP,9313,215,1101
2020-05-30,BA,17626,638,119
2020-05-30,CE,47822,2956,524
2020-05-30,DF,9474,162,314
2020-05-30,ES,13437,583,334
2020-05-30,GO,3609,124,51
2020-05-30,MA,34639,955,490
2020-05-30,MG,9630,263,45
2020-05-30,MS,1489,20,54
2020-05-30,MT,2413,58,69
2020-05-30,PA,37859,2920,440
2020-05-30,PB,12862,346,320
2020-05-30,PE,33427,2740,350
2020-05-30,PI,4931,161,151
2020-05-30,PR,4538,186,40
2020-05-30,RJ,52420,5277,304
2020-05-30,RN,7402,305,211
2020-05-30,RO,4743,151,267
2020-05-30,RR,3474,116,573
2020-05-30,RS,9242,218,81
2020-05-30,SC,8780,136,123
2020-05-30,SE,6805,149,296
2020-05-30,SP,107142,7532,233
2020-05-30,TO,3981,71,253
2020-05-31,AC,6219,148,705
2020-05-31,AL,10288,443,308
2020-05-31,AM,41378,2052,998
2020-05-31,AP,9602,222,1135
2020-05-31,BA,18392,667,124
2020-05-31,CE,48489,3010,531
2020-05-31,DF,9780,170,324
2020-05-31,ES,13690,604,341
2020-05-31,GO,3726,124,53
2020-05-31,MA,35297,976,499
2020-05-31,MG,10464,271,49
2020-05-31,MS,1568,20,56
2020-05-31,MT,2485,63,71
2020-05-31,PA,37961,2923,441
2020-05-31,PB,13162,360,328
2020-05-31,PE,34450,2807,360
2020-05-31,PI,5119,168,156
2020-05-31,PR,4752,187,42
2020-05-31,RJ,53388,5344,309
2020-05-31,RN,8008,323,228
2020-05-31,RO,4942,156,278
2020-05-31,RR,3692,116,609
2020-05-31,RS,9332,224,82
2020-05-31,SC,9037,143,126
2020-05-31,SE,6999,158,304
2020-05-31,SP,109698,7615,239
2020-05-31,TO,4176,73,266
2020-06-01,AC,6326,161,717
2020-06-01,AL,10837,461,325
2020-06-01,AM,41774,2071,1008
2020-06-01,AP,9890,228,1169
2020-06-01,BA,18898,701,127
2020-06-01,CE,50504,3188,553
2020-06-01,DF,10510,173,349
2020-06-01,ES,14285,628,355
2020-06-01,GO,4017,127,57
2020-06-01,MA,36625,997,518
2020-06-01,MG,10670,278,50
2020-06-01,MS,1646,20,59
2020-06-01,MT,2636,67,76
2020-06-01,PA,40014,3019,465
2020-06-01,PB,13695,370,341
2020-06-01,PE,34900,2875,365
2020-06-01,PI,5506,180,168
2020-06-01,PR,4900,195,43
2020-06-01,RJ,54530,5462,316
2020-06-01,RN,8233,341,235
2020-06-01,RO,4942,156,278
2020-06-01,RR,3850,120,636
2020-06-01,RS,9496,232,83
2020-06-01,SC,9498,146,133
2020-06-01,SE,7233,166,315
2020-06-01,SP,111296,7667,242
2020-06-01,TO,4345,76,276
2020-06-02,AC,6465,165,733
2020-06-02,AL,11559,482,346
2020-06-02,AM,43195,2102,1042
2020-06-02,AP,10511,237,1243
2020-06-02,BA,21430,736,144
2020-06-02,CE,54683,3504,599
2020-06-02,DF,11256,177,373
2020-06-02,ES,15151,664,377
2020-06-02,GO,4486,155,64
2020-06-02,MA,38174,1028,540
2020-06-02,MG,10939,289,52
2020-06-02,MS,1802,20,65
2020-06-02,MT,2817,75,81
2020-06-02,PA,43652,3144,507
2020-06-02,PB,14859,379,370
2020-06-02,PE,35508,2933,372
2020-06-02,PI,5828,192,178
2020-06-02,PR,5235,204,46
2020-06-02,RJ,56732,5686,329
2020-06-02,RN,9149,367,261
2020-06-02,RO,5477,172,308
2020-06-02,RR,4143,124,684
2020-06-02,RS,9919,245,87
2020-06-02,SC,9660,148,135
2020-06-02,SE,7555,172,329
2020-06-02,SP,118295,7994,258
2020-06-02,TO,4483,79,285
2020-06-03,AC,6679,171,757
2020-06-03,AL,12407,506,372
2020-06-03,AM,44347,2138,1070
2020-06-03,AP,11107,247,1313
2020-06-03,BA,22451,762,151
2020-06-03,CE,56056,3605,614
2020-06-03,DF,12020,191,399
2020-06-03,ES,16121,698,401
2020-06-03,GO,4701,159,67
2020-06-03,MA,40629,1062,574
2020-06-03,MG,12010,306,57
2020-06-03,MS,1925,20,69
2020-06-03,MT,3029,79,87
2020-06-03,PA,46473,3245,540
2020-06-03,PB,16018,414,399
2020-06-03,PE,36463,3012,382
2020-06-03,PI,6064,202,185
2020-06-03,PR,5567,210,49
2020-06-03,RJ,59240,6010,343
2020-06-03,RN,9282,378,265
2020-06-03,RO,5714,180,322
2020-06-03,RR,4143,124,684
2020-06-03,RS,10398,258,91
2020-06-03,SC,10034,152,140
2020-06-03,SE,7989,180,348
2020-06-03,SP,123483,8276,269
2020-06-03,TO,4698,82,299
2020-06-04,AC,7021,181,796
2020-06-04,AL,13096,531,392
2020-06-04,AM,46473,2158,1121
2020-06-04,AP,11551,254,1366
2020-06-04,BA,23463,790,158
2020-06-04,CE,59795,3813,655
2020-06-04,DF,12923,196,429
2020-06-04,ES,16894,737,420
2020-06-04,GO,5102,164,73
2020-06-04,MA,43313,1095,612
2020-06-04,MG,13034,323,62
2020-06-04,MS,1997,21,72
2020-06-04,MT,3388,84,97
2020-06-04,PA,49473,3492,575
2020-06-04,PB,17579,438,437
2020-06-04,PE,37507,3134,392
2020-06-04,PI,6717,217,205
2020-06-04,PR,5895,220,52
2020-06-04,RJ,60932,6327,353
2020-06-04,RN,9433,387,269
2020-06-04,RO,6459,194,363
2020-06-04,RR,4831,139,798
2020-06-04,RS,11010,265,97
2020-06-04,SC,10532,156,147
2020-06-04,SE,8200,186,357
2020-06-04,SP,129200,8561,281
2020-06-04,TO,4698,82,299
2020-06-05,AC,7284,190,826
2020-06-05,AL,13939,557,418
2020-06-05,AM,47666,2199,1150
2020-06-05,AP,12327,260,1458
2020-06-05,BA,26419,819,178
2020-06-05,CE,62176,3907,681
2020-06-05,DF,14208,202,471
2020-06-05,ES,18109,780,451
2020-06-05,GO,5605,167,80
2020-06-05,MA,45470,1132,643
2020-06-05,MG,13995,344,66
2020-06-05,MS,2132,21,77
2020-06-05,MT,3593,91,103
2020-06-05,PA,53860,3665,626
2020-06-05,PB,18579,451,462
2020-06-05,PE,38511,3205,403
2020-06-05,PI,7105,224,217
2020-06-05,PR,6434,233,56
2020-06-05,RJ,63066,6473,365
2020-06-05,RN,9449,410,269
2020-06-05,RO,6862,213,386
2020-06-05,RR,5238,139,865
2020-06-05,RS,11583,276,102
2020-06-05,SC,10846,159,151
2020-06-05,SE,8577,198,373
2020-06-05,SP,134565,8842,293
2020-06-05,TO,5505,96,350
2020-06-06,AC,7525,201,853
2020-06-06,AL,14818,582,444
2020-06-06,AM,48785,2232,1177
2020-06-06,AP,12773,269,1510
2020-06-06,BA,27396,846,184
2020-06-06,CE,63575,3965,696
2020-06-06,DF,15850,208,526
2020-06-06,ES,18950,806,472
2020-06-06,GO,5770,172,82
2020-06-06,MA,47593,1170,673
2020-06-06,MG,14939,368,71
2020-06-06,MS,2253,21,81
2020-06-06,MT,3788,101,109
2020-06-06,PA,53860,3665,626
2020-06-06,PB,19787,467,492
2020-06-06,PE,39361,3270,412
2020-06-06,PI,7478,239,228
2020-06-06,PR,6693,239,59
2020-06-06,RJ,64533,6639,374
2020-06-06,RN,9449,410,269
2020-06-06,RO,7701,228,433
2020-06-06,RR,5529,142,913
2020-06-06,RS,12037,283,106
2020-06-06,SC,11285,166,158
2020-06-06,SE,8972,208,390
2020-06-06,SP,140549,9058,306
2020-06-06,TO,5644,99,359
2020-06-07,AC,7983,207,905
2020-06-07,AL,15706,601,471
2020-06-07,AM,49269,2250,1189
2020-06-07,AP,13045,272,1542
2020-06-07,BA,28250,879,190
2020-06-07,CE,64271,3982,704
2020-06-07,DF,16623,214,551
2020-06-07,ES,19619,832,488
2020-06-07,GO,5857,173,83
2020-06-07,MA,48537,1208,686
2020-06-07,MG,15703,376,74
2020-06-07,MS,2324,22,84
2020-06-07,MT,4033,113,116
2020-06-07,PA,54271,3678,631
2020-06-07,PB,20310,484,505
2020-06-07,PE,40242,3305,421
2020-06-07,PI,7621,254,233
2020-06-07,PR,6987,244,61
2020-06-07,RJ,67756,6707,392
2020-06-07,RN,10888,431,310
2020-06-07,RO,8110,235,456
2020-06-07,RR,5768,145,952
2020-06-07,RS,12135,286,107
2020-06-07,SC,11565,171,161
2020-06-07,SE,9290,217,404
2020-06-07,SP,143073,9145,312
2020-06-07,TO,5644,99,359
2020-06-08,AC,8127,211,921
2020-06-08,AL,16339,622,490
2020-06-08,AM,49817,2271,1202
2020-06-08,AP,13294,278,1572
2020-06-08,BA,28715,910,193
2020-06-08,CE,66218,4192,725
2020-06-08,DF,16948,226,562
2020-06-08,ES,20659,871,514
2020-06-08,GO,6302,173,90
2020-06-08,MA,49371,1247,698
2020-06-08,MG,15883,380,75
2020-06-08,MS,2455,22,88
2020-06-08,MT,4243,126,122
2020-06-08,PA,57570,3835,669
2020-06-08,PB,20951,507,521
2020-06-08,PE,40705,3350,426
2020-06-08,PI,7927,265,242
2020-06-08,PR,7121,250,62
2020-06-08,RJ,69499,6781,403
2020-06-08,RN,11027,459,314
2020-06-08,RO,8626,245,485
2020-06-08,RR,6056,168,1000
2020-06-08,RS,12250,291,108
2020-06-08,SC,11742,177,164
2020-06-08,SE,9727,234,423
2020-06-08,SP,144593,9188,315
2020-06-08,TO,6052,114,385
2020-06-09,AC,8457,223,959
2020-06-09,AL,17193,640,515
2020-06-09,AM,51234,2315,1236
2020-06-09,AP,13771,285,1628
2020-06-09,BA,30481,937,205
2020-06-09,CE,69023,4359,756
2020-06-09,DF,18090,236,600
2020-06-09,ES,21964,904,547
2020-06-09,GO,6936,184,99
2020-06-09,MA,52069,1285,736
2020-06-09,MG,16102,399,76
2020-06-09,MS,2597,24,93
2020-06-09,MT,4504,140,129
2020-06-09,PA,60636,3898,705
2020-06-09,PB,22452,534,559
2020-06-09,PE,41010,3453,429
2020-06-09,PI,8359,283,255
2020-06-09,PR,7410,260,65
2020-06-09,RJ,72979,6928,423
2020-06-09,RN,11568,487,330
2020-06-09,RO,9220,255,519
2020-06-09,RR,6347,182,1048
2020-06-09,RS,12802,302,113
2020-06-09,SC,12192,179,170
2020-06-09,SE,10126,252,441
2020-06-09,SP,150138,9522,327
2020-06-09,TO,6257,120,398
2020-06-10,AC,8746,237,992
2020-06-10,AL,18176,660,545
2020-06-10,AM,52849,2363,1275
2020-06-10,AP,14623,289,1729
2020-06-10,BA,32685,975,220
2020-06-10,CE,71947,4519,788
2020-06-10,DF,19433,256,644
2020-06-10,ES,23391,937,582
2020-06-10,GO,7380,189,105
2020-06-10,MA,53508,1322,756
2020-06-10,MG,17501,409,83
2020-06-10,MS,2853,25,103
2020-06-10,MT,4762,153,137
2020-06-10,PA,63405,3980,737
2020-06-10,PB,24032,559,598
2020-06-10,PE,41935,3531,439
2020-06-10,PI,8823,299,270
2020-06-10,PR,7934,282,69
2020-06-10,RJ,74373,7138,431
2020-06-10,RN,13234,496,377
2020-06-10,RO,9850,267,554
2020-06-10,RR,6594,188,1089
2020-06-10,RS,13619,316,120
2020-06-10,SC,12594,184,176
2020-06-10,SE,10615,264,462
2020-06-10,SP,156316,9862,340
2020-06-10,TO,6529,124,415
2020-06-11,AC,9091,245,1031
2020-06-11,AL,19200,681,575
2020-06-11,AM,53989,2400,1303
2020-06-11,AP,15166,303,1793
2020-06-11,BA,33891,1013,228
2020-06-11,CE,74692,4708,818
2020-06-11,DF,20507,274,680
2020-06-11,ES,24428,966,608
2020-06-11,GO,7774,194,111
2020-06-11,MA,55680,1360,787
2020-06-11,MG,18448,431,87
2020-06-11,MS,3001,28,108
2020-06-11,MT,5086,163,146
2020-06-11,PA,65151,4090,757
2020-06-11,PB,25370,570,631
2020-06-11,PE,42994,3633,450
2020-06-11,PI,9337,317,285
2020-06-11,PR,8569,288,75
2020-06-11,RJ,75775,7363,439
2020-06-11,RN,13544,515,386
2020-06-11,RO,10547,293,593
2020-06-11,RR,6712,192,1108
2020-06-11,RS,14168,323,125
2020-06-11,SC,12953,186,181
2020-06-11,SE,11056,283,481
2020-06-11,SP,162520,10145,354
2020-06-11,TO,6744,128,429
2020-06-12,AC,9295,254,1054
2020-06-12,AL,20031,701,600
2020-06-12,AM,55111,2429,1330
2020-06-12,AP,15683,312,1854
2020-06-12,BA,34665,1039,233
2020-06-12,CE,75784,4812,830
2020-06-12,DF,21396,282,710
2020-06-12,ES,25502,999,635
2020-06-12,GO,7926,206,113
2020-06-12,MA,57605,1399,814
2020-06-12,MG,20106,446,95
2020-06-12,MS,3235,28,116
2020-06-12,MT,5390,181,155
2020-06-12,PA,66328,4132,771
2020-06-12,PB,26556,610,661
2020-06-12,PE,43872,3694,459
2020-06-12,PI,9825,335,300
2020-06-12,PR,8818,302,77
2020-06-12,RJ,77784,7417,451
2020-06-12,RN,13789,533,393
2020-06-12,RO,11224,296,632
2020-06-12,RR,6842,197,1129
2020-06-12,RS,14384,337,126
2020-06-12,SC,13165,191,184
2020-06-12,SE,11534,305,502
2020-06-12,SP,167900,10368,366
2020-06-12,TO,6931,130,441
2020-06-13,AC,9534,256,1081
2020-06-13,AL,20887,723,626
2020-06-13,AM,56026,2465,1352
2020-06-13,AP,16322,319,1930
2020-06-13,BA,35788,1069,241
2020-06-13,CE,76429,4829,837
2020-06-13,DF,21959,293,728
2020-06-13,ES,26011,1028,647
2020-06-13,GO,7941,211,113
2020-06-13,MA,58859,1436,832
2020-06-13,MG,20614,454,97
2020-06-13,MS,3433,31,124
2020-06-13,MT,5739,199,165
2020-06-13,PA,68456,4191,796
2020-06-13,PB,27454,623,683
2020-06-13,PE,44671,3784,467
2020-06-13,PI,10153,360,310
2020-06-13,PR,9353,320,82
2020-06-13,RJ,78836,7592,457
2020-06-13,RN,14171,534,404
2020-06-13,RO,11632,309,655
2020-06-13,RR,6875,200,1135
2020-06-13,RS,14627,344,129
2020-06-13,SC,13296,193,186
2020-06-13,SE,12866,316,560
2020-06-13,SP,172875,10581,376
2020-06-13,TO,6972,132,443
2020-06-14,AC,9642,259,1093
2020-06-14,AL,22199,744,665
2020-06-14,AM,56506,2492,1363
2020-06-14,AP,16512,324,1952
2020-06-14,BA,36401,1105,245
2020-06-14,CE,76833,4885,841
2020-06-14,DF,22871,304,759
2020-06-14,ES,26469,1055,659
2020-06-14,GO,7960,216,113
2020-06-14,MA,59850,1467,846
2020-06-14,MG,21381,475,101
2020-06-14,MS,3551,33,128
2020-06-14,MT,6108,213,175
2020-06-14,PA,69224,4201,805
2020-06-14,PB,28013,633,697
2020-06-14,PE,45261,3855,474
2020-06-14,PI,10357,374,316
2020-06-14,PR,9706,334,85
2020-06-14,RJ,79572,7672,461
2020-06-14,RN,14214,553,405
2020-06-14,RO,11865,324,668
2020-06-14,RR,6881,203,1136
2020-06-14,RS,14661,350,129
2020-06-14,SC,13360,195,186
2020-06-14,SE,13968,330,608
2020-06-14,SP,178202,10694,388
2020-06-14,TO,7137,136,454
2020-06-15,AC,9771,265,1108
2020-06-15,AL,22926,768,687
2020-06-15,AM,56777,2512,1370
2020-06-15,AP,16813,329,1988
2020-06-15,BA,37620,1145,253
2020-06-15,CE,79853,5041,874
2020-06-15,DF,23684,319,785
2020-06-15,ES,27652,1087,688
2020-06-15,GO,10441,238,149
2020-06-15,MA,60592,1499,856
2020-06-15,MG,21728,481,103
2020-06-15,MS,3785,36,136
2020-06-15,MT,6390,223,183
2020-06-15,PA,71243,4291,828
2020-06-15,PB,28668,656,713
2020-06-15,PE,45507,3886,476
2020-06-15,PI,10881,393,332
2020-06-15,PR,9839,342,86
2020-06-15,RJ,80946,7728,469
2020-06-15,RN,15212,585,434
2020-06-15,RO,12180,332,685
2020-06-15,RR,6935,216,1145
2020-06-15,RS,15438,360,136
2020-06-15,SC,13960,199,195
2020-06-15,SE,15675,352,682
2020-06-15,SP,181460,10767,395
2020-06-15,TO,7309,140,465
2020-06-16,AC,10003,271,1134
2020-06-16,AL,23632,793,708
2020-06-16,AM,58018,2550,1400
2020-06-16,AP,18024,337,2131
2020-06-16,BA,39206,1181,264
2020-06-16,CE,82169,5192,900
2020-06-16,DF,25380,348,842
2020-06-16,ES,29030,1132,722
2020-06-16,GO,11836,249,169
2020-06-16,MA,62711,1537,886
2020-06-16,MG,22024,502,104
2020-06-16,MS,4164,36,150
2020-06-16,MT,6877,250,197
2020-06-16,PA,74192,4350,862
2020-06-16,PB,30128,671,750
2020-06-16,PE,46427,3959,486
2020-06-16,PI,11559,398,353
2020-06-16,PR,10690,372,93
2020-06-16,RJ,83343,7967,483
2020-06-16,RN,15690,626,447
2020-06-16,RO,13010,346,732
2020-06-16,RR,7150,224,1180
2020-06-16,RS,16471,374,145
2020-06-16,SC,14402,212,201
2020-06-16,SE,16310,364,710
2020-06-16,SP,190285,11132,414
2020-06-16,TO,7573,149,481
2020-06-17,AC,10339,281,1172
2020-06-17,AL,24867,811,745
2020-06-17,AM,59547,2579,1437
2020-06-17,AP,18618,338,2201
2020-06-17,BA,40926,1222,275
2020-06-17,CE,85606,5307,937
2020-06-17,DF,27140,365,900
2020-06-17,ES,30507,1179,759
2020-06-17,GO,12776,255,182
2020-06-17,MA,64735,1570,915
2020-06-17,MG,23347,537,110
2020-06-17,MS,4274,39,154
2020-06-17,MT,7361,272,211
2020-06-17,PA,76623,4395,891
2020-06-17,PB,31712,696,789
2020-06-17,PE,47446,4009,496
2020-06-17,PI,12099,421,370
2020-06-17,PR,11225,394,98
2020-06-17,RJ,86963,8138,504
2020-06-17,RN,15889,655,453
2020-06-17,RO,13567,361,763
2020-06-17,RR,7421,224,1225
2020-06-17,RS,17128,387,151
2020-06-17,SC,15015,216,210
2020-06-17,SE,16807,383,731
2020-06-17,SP,191517,11521,417
2020-06-17,TO,7774,152,494
2020-06-18,AC,10664,287,1209
2020-06-18,AL,25633,831,768
2020-06-18,AM,60736,2605,1465
2020-06-18,AP,19387,342,2292
2020-06-18,BA,41577,1263,280
2020-06-18,CE,88132,5393,965
2020-06-18,DF,28521,379,946
2020-06-18,ES,31772,1223,791
2020-06-18,GO,13665,275,195
2020-06-18,MA,66091,1607,934
2020-06-18,MG,24906,570,118
2020-06-18,MS,4666,40,168
2020-06-18,MT,8166,295,234
2020-06-18,PA,80072,4469,931
2020-06-18,PB,33382,709,831
2020-06-18,PE,48626,4057,509
2020-06-18,PI,12567,435,384
2020-06-18,PR,12059,415,105
2020-06-18,RJ,87317,8412,506
2020-06-18,RN,16039,693,457
2020-06-18,RO,13804,374,777
2020-06-18,RR,7650,239,1263
2020-06-18,RS,17822,406,157
2020-06-18,SC,15573,222,217
2020-06-18,SE,17338,400,754
